filename,xmin,ymin,xmax,ymax,class
images/Image_105.jpg,203,248,329,421,stressed
images/Image_105.jpg,326,1,466,62,stressed
images/Image_105.jpg,472,32,602,221,stressed
images/Image_105.jpg,258,65,455,219,stressed
images/Image_105.jpg,348,227,530,354,stressed
images/Image_106.jpg,4,667,185,750,stressed
images/Image_106.jpg,191,672,383,750,stressed
images/Image_106.jpg,62,517,315,644,stressed
images/Image_106.jpg,366,1,497,227,stressed
images/Image_106.jpg,174,1,353,77,stressed
images/Image_106.jpg,177,77,340,208,stressed
images/Image_106.jpg,261,223,333,279,stressed
images/Image_106.jpg,63,128,171,270,stressed
images/Image_106.jpg,182,215,260,275,stressed
images/Image_106.jpg,62,281,211,505,stressed
images/Image_106.jpg,596,328,743,591,stressed
images/Image_106.jpg,570,196,714,310,stressed
images/Image_106.jpg,13,1,96,66,healthy
images/Image_106.jpg,1,77,39,153,healthy
images/Image_106.jpg,1,274,55,560,healthy
images/Image_106.jpg,322,531,427,639,healthy
images/Image_106.jpg,335,358,463,521,healthy
images/Image_106.jpg,216,317,320,485,healthy
images/Image_106.jpg,577,1,723,67,healthy
images/Image_106.jpg,586,67,729,189,healthy
images/Image_106.jpg,603,606,750,744,healthy
images/Image_106.jpg,515,539,597,750,healthy
images/Image_106.jpg,414,639,504,748,healthy
images/Image_107.jpg,477,637,623,750,stressed
images/Image_107.jpg,689,657,749,750,stressed
images/Image_107.jpg,551,358,651,590,stressed
images/Image_107.jpg,474,480,528,589,stressed
images/Image_107.jpg,178,598,330,748,stressed
images/Image_107.jpg,1,603,158,741,stressed
images/Image_107.jpg,6,429,148,596,stressed
images/Image_107.jpg,163,465,279,583,stressed
images/Image_107.jpg,241,345,344,466,stressed
images/Image_107.jpg,155,394,233,455,stressed
images/Image_107.jpg,3,267,141,421,stressed
images/Image_107.jpg,298,20,388,152,stressed
images/Image_107.jpg,83,1,238,152,stressed
images/Image_107.jpg,432,223,563,352,stressed
images/Image_107.jpg,673,330,750,402,stressed
images/Image_107.jpg,573,203,669,294,stressed
images/Image_107.jpg,30,162,176,237,healthy
images/Image_107.jpg,181,163,315,330,healthy
images/Image_107.jpg,554,1,749,99,healthy
images/Image_107.jpg,594,107,747,198,healthy
images/Image_108.jpg,390,11,520,204,healthy
images/Image_108.jpg,96,495,279,641,healthy
images/Image_108.jpg,60,327,230,488,healthy
images/Image_108.jpg,656,140,750,319,healthy
images/Image_108.jpg,638,337,744,535,healthy
images/Image_108.jpg,233,646,358,750,healthy
images/Image_108.jpg,369,642,505,687,healthy
images/Image_108.jpg,316,550,404,636,healthy
images/Image_108.jpg,532,1,739,122,stressed
images/Image_108.jpg,364,214,495,292,stressed
images/Image_108.jpg,172,1,312,223,stressed
images/Image_108.jpg,7,1,164,197,stressed
images/Image_108.jpg,58,224,180,279,stressed
images/Image_108.jpg,1,513,91,625,stressed
images/Image_108.jpg,1,282,54,481,stressed
images/Image_108.jpg,15,677,126,749,stressed
images/Image_108.jpg,524,658,746,747,stressed
images/Image_108.jpg,403,297,635,460,stressed
images/Image_108.jpg,397,474,576,635,stressed
images/Image_108.jpg,595,539,726,614,stressed
images/Image_108.jpg,502,215,577,286,stressed
images/Image_110.jpg,1,1,157,216,stressed
images/Image_110.jpg,1,245,53,308,stressed
images/Image_110.jpg,414,671,582,750,stressed
images/Image_110.jpg,216,648,306,747,stressed
images/Image_110.jpg,216,427,441,546,stressed
images/Image_110.jpg,307,295,444,420,stressed
images/Image_110.jpg,220,192,354,290,stressed
images/Image_110.jpg,388,2,570,140,stressed
images/Image_110.jpg,281,550,372,641,stressed
images/Image_110.jpg,1,360,120,550,healthy
images/Image_110.jpg,1,555,110,630,healthy
images/Image_110.jpg,62,638,201,748,healthy
images/Image_110.jpg,233,6,368,175,healthy
images/Image_110.jpg,590,1,699,75,healthy
images/Image_110.jpg,468,145,679,302,healthy
images/Image_110.jpg,460,306,637,414,healthy
images/Image_110.jpg,445,421,606,587,healthy
images/Image_110.jpg,589,691,749,750,healthy
images/Image_110.jpg,320,642,407,745,healthy
images/Image_110.jpg,146,541,262,631,healthy
images/Image_110.jpg,585,87,657,137,healthy
images/Image_110.jpg,464,590,563,665,healthy
images/Image_109.jpg,5,1,101,147,healthy
images/Image_109.jpg,1,150,88,365,healthy
images/Image_109.jpg,97,215,189,322,healthy
images/Image_109.jpg,106,36,257,202,healthy
images/Image_109.jpg,389,2,528,52,healthy
images/Image_109.jpg,532,665,668,750,stressed
images/Image_109.jpg,316,638,487,744,stressed
images/Image_109.jpg,13,600,194,750,stressed
images/Image_109.jpg,1,498,124,596,stressed
images/Image_109.jpg,1,367,205,496,stressed
images/Image_109.jpg,108,322,188,358,stressed
images/Image_109.jpg,313,469,568,600,stressed
images/Image_109.jpg,383,377,502,469,stressed
images/Image_109.jpg,280,230,505,373,stressed
images/Image_109.jpg,573,398,743,498,stressed
images/Image_109.jpg,651,300,750,382,stressed
images/Image_109.jpg,508,339,638,403,stressed
images/Image_109.jpg,516,173,748,304,stressed
images/Image_109.jpg,539,5,730,158,stressed
images/Image_109.jpg,380,62,505,219,stressed
images/Image_111.jpg,643,299,750,465,stressed
images/Image_111.jpg,666,102,750,238,stressed
images/Image_111.jpg,469,224,641,447,stressed
images/Image_111.jpg,361,261,462,380,stressed
images/Image_111.jpg,232,340,365,499,stressed
images/Image_111.jpg,233,199,357,324,stressed
images/Image_111.jpg,353,116,444,253,stressed
images/Image_111.jpg,456,112,536,222,stressed
images/Image_111.jpg,158,1,312,189,stressed
images/Image_111.jpg,533,605,737,750,stressed
images/Image_111.jpg,343,590,524,750,stressed
images/Image_111.jpg,1,201,212,353,stressed
images/Image_111.jpg,1,15,143,183,stressed
images/Image_111.jpg,12,636,92,750,healthy
images/Image_111.jpg,102,621,330,750,healthy
images/Image_111.jpg,35,528,289,605,healthy
images/Image_111.jpg,330,22,523,100,healthy
images/Image_112.jpg,10,446,293,746,healthy
images/Image_112.jpg,312,445,595,750,healthy
images/Image_112.jpg,595,314,750,731,healthy
images/Image_112.jpg,466,182,578,438,healthy
images/Image_112.jpg,281,116,443,429,healthy
images/Image_112.jpg,1,99,264,432,healthy
images/Image_112.jpg,607,1,746,142,stressed
images/Image_112.jpg,265,1,606,83,stressed
images/Image_112.jpg,5,1,250,62,stressed
images/Image_113.jpg,427,266,593,455,stressed
images/Image_113.jpg,270,246,407,444,stressed
images/Image_113.jpg,168,242,265,371,stressed
images/Image_113.jpg,1,296,170,511,stressed
images/Image_113.jpg,1,36,105,296,stressed
images/Image_113.jpg,471,92,691,238,stressed
images/Image_113.jpg,162,574,330,750,stressed
images/Image_113.jpg,337,578,588,750,stressed
images/Image_113.jpg,595,239,750,387,stressed
images/Image_113.jpg,119,13,320,212,stressed
images/Image_113.jpg,110,220,165,286,stressed
images/Image_113.jpg,1,535,153,747,healthy
images/Image_113.jpg,611,623,750,741,healthy
images/Image_113.jpg,596,394,749,546,healthy
images/Image_113.jpg,708,97,750,229,healthy
images/Image_114.jpg,655,15,750,177,stressed
images/Image_114.jpg,502,1,641,169,stressed
images/Image_114.jpg,417,1,482,117,stressed
images/Image_114.jpg,231,3,406,91,stressed
images/Image_114.jpg,5,1,214,99,stressed
images/Image_114.jpg,479,381,596,448,stressed
images/Image_114.jpg,4,440,236,746,healthy
images/Image_114.jpg,240,503,470,744,healthy
images/Image_114.jpg,486,460,746,733,healthy
images/Image_114.jpg,3,127,181,435,healthy
images/Image_114.jpg,245,427,463,503,healthy
images/Image_114.jpg,190,171,378,425,healthy
images/Image_114.jpg,397,312,465,411,healthy
images/Image_114.jpg,614,250,741,452,healthy
images/Image_114.jpg,480,273,603,372,healthy
images/Image_115.jpg,544,77,732,269,healthy
images/Image_115.jpg,477,94,535,240,healthy
images/Image_115.jpg,416,391,610,535,healthy
images/Image_115.jpg,70,246,193,471,stressed
images/Image_115.jpg,1,261,62,398,stressed
images/Image_115.jpg,1,32,129,205,stressed
images/Image_115.jpg,276,92,458,237,stressed
images/Image_115.jpg,253,312,383,477,stressed
images/Image_115.jpg,385,244,471,372,stressed
images/Image_115.jpg,482,262,544,355,stressed
images/Image_115.jpg,615,445,716,586,stressed
images/Image_115.jpg,712,425,746,487,stressed
images/Image_115.jpg,669,279,749,420,stressed
images/Image_115.jpg,370,620,656,748,stressed
images/Image_115.jpg,2,562,111,744,stressed
images/Image_115.jpg,119,632,208,733,stressed
images/Image_115.jpg,223,597,346,745,stressed
images/Image_116.jpg,13,1,216,98,stressed
images/Image_116.jpg,221,1,345,142,stressed
images/Image_116.jpg,352,1,476,188,stressed
images/Image_116.jpg,489,1,568,175,stressed
images/Image_116.jpg,582,82,679,295,stressed
images/Image_116.jpg,693,1,750,206,stressed
images/Image_116.jpg,1,443,177,744,healthy
images/Image_116.jpg,182,474,463,740,healthy
images/Image_116.jpg,472,479,747,745,healthy
images/Image_116.jpg,7,123,171,427,healthy
images/Image_116.jpg,178,324,248,461,healthy
images/Image_116.jpg,261,248,557,459,healthy
images/Image_116.jpg,590,312,740,470,healthy
images/Image_116.jpg,691,227,743,302,healthy
images/Image_117.jpg,326,103,496,282,healthy
images/Image_117.jpg,512,71,655,299,healthy
images/Image_117.jpg,676,127,750,355,healthy
images/Image_117.jpg,220,386,391,529,healthy
images/Image_117.jpg,526,305,662,355,healthy
images/Image_117.jpg,587,646,750,750,healthy
images/Image_117.jpg,1,574,181,746,stressed
images/Image_117.jpg,196,616,283,750,stressed
images/Image_117.jpg,289,623,421,750,stressed
images/Image_117.jpg,38,291,193,454,stressed
images/Image_117.jpg,73,96,285,237,stressed
images/Image_117.jpg,401,390,510,575,stressed
images/Image_117.jpg,193,246,330,366,stressed
images/Image_117.jpg,622,361,747,550,stressed
images/Image_117.jpg,520,370,612,529,stressed
images/Image_117.jpg,446,317,512,387,stressed
images/Image_118.jpg,1,14,252,181,stressed
images/Image_118.jpg,262,1,346,174,stressed
images/Image_118.jpg,350,1,456,298,stressed
images/Image_118.jpg,464,1,556,211,stressed
images/Image_118.jpg,571,1,746,216,stressed
images/Image_118.jpg,1,494,272,750,healthy
images/Image_118.jpg,1,248,349,491,healthy
images/Image_118.jpg,285,496,520,742,healthy
images/Image_118.jpg,537,617,747,746,healthy
images/Image_118.jpg,535,437,748,619,healthy
images/Image_118.jpg,546,241,747,432,healthy
images/Image_118.jpg,376,314,522,482,healthy
images/Image_118.jpg,480,225,561,307,healthy
images/Image_119.jpg,1,610,236,744,stressed
images/Image_119.jpg,229,320,336,602,stressed
images/Image_119.jpg,1,116,133,381,stressed
images/Image_119.jpg,346,350,502,531,stressed
images/Image_119.jpg,510,275,602,470,stressed
images/Image_119.jpg,631,189,750,351,stressed
images/Image_119.jpg,495,633,630,750,healthy
images/Image_119.jpg,365,677,483,750,healthy
images/Image_119.jpg,637,578,740,713,healthy
images/Image_119.jpg,678,2,750,127,healthy
images/Image_119.jpg,503,123,626,266,healthy
images/Image_119.jpg,336,119,499,335,healthy
images/Image_119.jpg,137,87,332,292,healthy
images/Image_119.jpg,5,387,220,513,healthy
images/Image_119.jpg,606,363,743,562,healthy
images/Image_119.jpg,541,505,610,605,healthy
images/Image_120.jpg,581,521,750,747,healthy
images/Image_120.jpg,363,512,564,745,healthy
images/Image_120.jpg,1,245,138,436,healthy
images/Image_120.jpg,1,445,180,750,healthy
images/Image_120.jpg,204,514,330,744,healthy
images/Image_120.jpg,185,351,467,500,healthy
images/Image_120.jpg,482,320,743,511,healthy
images/Image_120.jpg,301,221,464,340,healthy
images/Image_120.jpg,1,1,66,182,stressed
images/Image_120.jpg,72,1,157,174,stressed
images/Image_120.jpg,162,44,287,294,stressed
images/Image_120.jpg,292,1,461,204,stressed
images/Image_120.jpg,495,1,632,54,stressed
images/Image_120.jpg,465,61,677,315,stressed
images/Image_120.jpg,678,1,744,299,stressed
images/Image_121.jpg,571,137,750,356,stressed
images/Image_121.jpg,1,1,196,179,stressed
images/Image_121.jpg,143,175,345,420,stressed
images/Image_121.jpg,107,422,327,541,stressed
images/Image_121.jpg,152,537,370,748,stressed
images/Image_121.jpg,379,588,504,750,stressed
images/Image_121.jpg,514,1,749,81,stressed
images/Image_121.jpg,524,74,740,133,stressed
images/Image_121.jpg,305,1,498,108,healthy
images/Image_121.jpg,412,135,574,341,healthy
images/Image_121.jpg,507,350,746,545,healthy
images/Image_121.jpg,575,532,748,664,healthy
images/Image_121.jpg,506,658,616,742,healthy
images/Image_121.jpg,1,176,129,366,healthy
images/Image_122.jpg,1,1,163,80,healthy
images/Image_122.jpg,490,536,591,749,healthy
images/Image_122.jpg,203,606,461,733,healthy
images/Image_122.jpg,591,283,750,464,healthy
images/Image_122.jpg,406,1,595,131,healthy
images/Image_122.jpg,529,142,647,261,healthy
images/Image_122.jpg,608,1,750,140,stressed
images/Image_122.jpg,657,142,749,283,stressed
images/Image_122.jpg,172,1,338,256,stressed
images/Image_122.jpg,13,81,163,221,stressed
images/Image_122.jpg,116,257,344,394,stressed
images/Image_122.jpg,162,389,333,586,stressed
images/Image_122.jpg,357,447,438,599,stressed
images/Image_123.jpg,4,675,183,749,stressed
images/Image_123.jpg,1,367,52,654,stressed
images/Image_123.jpg,538,573,730,750,stressed
images/Image_123.jpg,58,1,331,96,stressed
images/Image_123.jpg,633,1,750,61,stressed
images/Image_123.jpg,103,97,346,239,stressed
images/Image_123.jpg,291,239,482,463,stressed
images/Image_123.jpg,455,1,626,70,healthy
images/Image_123.jpg,501,74,750,176,healthy
images/Image_123.jpg,568,182,747,349,healthy
images/Image_123.jpg,487,367,611,561,healthy
images/Image_123.jpg,195,454,471,569,healthy
images/Image_123.jpg,165,242,279,427,healthy
images/Image_123.jpg,422,670,525,750,healthy
images/Image_123.jpg,323,570,460,671,healthy
images/Image_123.jpg,480,566,529,662,healthy
images/Image_123.jpg,702,356,750,444,healthy
images/Image_124.jpg,587,577,747,750,stressed
images/Image_124.jpg,511,390,713,577,stressed
images/Image_124.jpg,168,217,483,379,stressed
images/Image_124.jpg,349,82,457,213,stressed
images/Image_124.jpg,124,1,341,196,stressed
images/Image_124.jpg,1,162,55,473,stressed
images/Image_124.jpg,1,462,141,546,stressed
images/Image_124.jpg,541,1,748,75,healthy
images/Image_124.jpg,557,82,748,179,healthy
images/Image_124.jpg,703,185,750,279,healthy
images/Image_124.jpg,483,183,591,382,healthy
images/Image_124.jpg,408,478,521,648,healthy
images/Image_124.jpg,344,375,466,457,healthy
images/Image_124.jpg,4,560,266,747,healthy
images/Image_125.jpg,1,543,272,741,healthy
images/Image_125.jpg,1,416,191,540,healthy
images/Image_125.jpg,1,128,36,408,healthy
images/Image_125.jpg,552,5,750,103,healthy
images/Image_125.jpg,699,106,750,224,healthy
images/Image_125.jpg,495,108,618,290,healthy
images/Image_125.jpg,395,445,561,570,healthy
images/Image_125.jpg,167,1,308,139,healthy
images/Image_125.jpg,163,155,353,305,healthy
images/Image_125.jpg,314,31,494,167,stressed
images/Image_125.jpg,358,166,486,396,stressed
images/Image_125.jpg,646,525,750,741,stressed
images/Image_125.jpg,580,331,719,510,stressed
images/Image_125.jpg,569,517,632,644,stressed
images/Image_125.jpg,502,292,571,433,stressed
images/Image_126.jpg,482,1,607,157,healthy
images/Image_126.jpg,1,375,129,521,healthy
images/Image_126.jpg,153,1,470,140,stressed
images/Image_126.jpg,297,136,462,267,stressed
images/Image_126.jpg,472,163,673,256,stressed
images/Image_126.jpg,683,599,750,686,stressed
images/Image_126.jpg,556,373,750,593,stressed
images/Image_126.jpg,513,260,745,369,stressed
images/Image_126.jpg,1,529,293,745,stressed
images/Image_126.jpg,136,372,264,528,stressed
images/Image_126.jpg,1,271,190,355,stressed
images/Image_126.jpg,1,18,54,247,stressed
images/Image_126.jpg,421,288,514,425,stressed
images/Image_127.jpg,1,167,107,419,stressed
images/Image_127.jpg,5,423,115,587,stressed
images/Image_127.jpg,1,591,236,745,stressed
images/Image_127.jpg,485,622,748,750,stressed
images/Image_127.jpg,468,413,560,615,stressed
images/Image_127.jpg,596,413,749,629,stressed
images/Image_127.jpg,380,162,735,406,stressed
images/Image_127.jpg,340,1,528,161,stressed
images/Image_127.jpg,331,173,374,312,stressed
images/Image_127.jpg,244,623,372,750,healthy
images/Image_127.jpg,67,1,235,102,healthy
images/Image_127.jpg,241,3,335,156,healthy
images/Image_127.jpg,161,163,307,313,healthy
images/Image_127.jpg,247,317,365,406,healthy
images/Image_127.jpg,299,411,460,614,healthy
images/Image_127.jpg,383,624,443,703,healthy
images/Image_127.jpg,532,95,632,153,healthy
images/Image_127.jpg,638,4,750,160,healthy
images/Image_128.jpg,1,7,132,258,stressed
images/Image_128.jpg,2,262,103,550,stressed
images/Image_128.jpg,105,437,231,546,stressed
images/Image_128.jpg,5,550,237,637,stressed
images/Image_128.jpg,471,240,576,474,stressed
images/Image_128.jpg,476,477,731,568,stressed
images/Image_128.jpg,349,1,664,236,stressed
images/Image_128.jpg,232,1,346,229,healthy
images/Image_128.jpg,148,24,220,155,healthy
images/Image_128.jpg,283,231,468,470,healthy
images/Image_128.jpg,244,511,356,749,healthy
images/Image_128.jpg,1,640,231,744,healthy
images/Image_128.jpg,519,570,745,748,healthy
images/Image_128.jpg,681,58,738,240,healthy
images/Image_128.jpg,590,250,747,478,healthy
images/Image_129.jpg,377,4,739,163,stressed
images/Image_129.jpg,578,165,735,431,stressed
images/Image_129.jpg,473,163,578,346,stressed
images/Image_129.jpg,328,589,481,750,stressed
images/Image_129.jpg,1,282,247,470,stressed
images/Image_129.jpg,638,439,745,750,healthy
images/Image_129.jpg,513,438,627,608,healthy
images/Image_129.jpg,481,350,566,429,healthy
images/Image_129.jpg,207,1,358,161,healthy
images/Image_129.jpg,323,163,451,340,healthy
images/Image_129.jpg,158,663,322,750,healthy
images/Image_129.jpg,93,472,301,662,healthy
images/Image_129.jpg,1,472,94,537,healthy
images/Image_129.jpg,1,2,106,272,healthy
images/Image_129.jpg,261,339,364,464,healthy
images/Image_130.jpg,599,377,749,628,healthy
images/Image_130.jpg,486,216,746,370,healthy
images/Image_130.jpg,220,178,340,377,healthy
images/Image_130.jpg,297,4,471,167,healthy
images/Image_130.jpg,1,1,121,217,stressed
images/Image_130.jpg,1,215,218,360,stressed
images/Image_130.jpg,129,94,214,206,stressed
images/Image_130.jpg,323,603,595,750,stressed
images/Image_130.jpg,321,386,463,596,stressed
images/Image_130.jpg,172,371,321,652,stressed
images/Image_130.jpg,87,366,168,458,stressed
images/Image_130.jpg,470,1,746,213,stressed
images/Image_131.jpg,598,356,747,577,healthy
images/Image_131.jpg,488,160,750,352,healthy
images/Image_131.jpg,171,425,333,562,healthy
images/Image_131.jpg,321,5,486,114,healthy
images/Image_131.jpg,235,120,362,339,healthy
images/Image_131.jpg,6,1,91,160,stressed
images/Image_131.jpg,97,37,214,171,stressed
images/Image_131.jpg,1,156,227,336,stressed
images/Image_131.jpg,95,339,222,414,stressed
images/Image_131.jpg,3,579,59,750,stressed
images/Image_131.jpg,483,641,660,750,stressed
images/Image_131.jpg,340,495,482,727,stressed
images/Image_131.jpg,486,561,571,638,stressed
images/Image_131.jpg,349,344,476,491,stressed
images/Image_131.jpg,232,340,335,413,stressed
images/Image_131.jpg,489,1,564,149,stressed
images/Image_131.jpg,573,1,746,153,stressed
images/Image_132.jpg,1,417,60,748,healthy
images/Image_132.jpg,604,214,748,437,healthy
images/Image_132.jpg,478,8,750,114,healthy
images/Image_132.jpg,543,119,750,208,healthy
images/Image_132.jpg,558,550,727,750,healthy
images/Image_132.jpg,209,1,393,157,stressed
images/Image_132.jpg,1,1,195,148,stressed
images/Image_132.jpg,71,146,194,252,stressed
images/Image_132.jpg,202,155,426,270,stressed
images/Image_132.jpg,133,270,518,381,stressed
images/Image_132.jpg,321,413,563,574,stressed
images/Image_132.jpg,447,577,533,703,stressed
images/Image_132.jpg,170,380,302,457,stressed
images/Image_133.jpg,618,207,750,502,stressed
images/Image_133.jpg,623,1,750,124,stressed
images/Image_133.jpg,532,1,612,137,stressed
images/Image_133.jpg,264,94,412,391,stressed
images/Image_133.jpg,138,151,262,366,stressed
images/Image_133.jpg,393,512,599,674,stressed
images/Image_133.jpg,243,506,365,624,stressed
images/Image_133.jpg,86,64,133,233,stressed
images/Image_133.jpg,143,1,254,140,stressed
images/Image_133.jpg,438,681,641,746,stressed
images/Image_133.jpg,414,1,520,140,healthy
images/Image_133.jpg,1,13,73,244,healthy
images/Image_133.jpg,86,1,130,57,healthy
images/Image_133.jpg,1,626,116,747,healthy
images/Image_133.jpg,1,248,136,366,healthy
images/Image_133.jpg,18,367,278,496,healthy
images/Image_133.jpg,120,499,231,680,healthy
images/Image_133.jpg,244,652,422,740,healthy
images/Image_133.jpg,295,392,578,506,healthy
images/Image_133.jpg,436,186,570,380,healthy
images/Image_134.jpg,1,508,110,749,healthy
images/Image_134.jpg,263,573,544,750,healthy
images/Image_134.jpg,62,361,195,502,healthy
images/Image_134.jpg,1,189,203,356,healthy
images/Image_134.jpg,1,1,96,186,healthy
images/Image_134.jpg,673,572,750,742,stressed
images/Image_134.jpg,557,573,662,750,stressed
images/Image_134.jpg,404,381,656,563,stressed
images/Image_134.jpg,233,469,403,572,stressed
images/Image_134.jpg,207,356,314,449,stressed
images/Image_134.jpg,105,4,439,169,stressed
images/Image_134.jpg,213,167,447,335,stressed
images/Image_134.jpg,622,49,750,324,stressed
images/Image_134.jpg,453,73,610,350,healthy
images/Image_135.jpg,626,3,750,199,healthy
images/Image_135.jpg,1,334,112,607,healthy
images/Image_135.jpg,1,1,185,137,healthy
images/Image_135.jpg,63,141,204,333,healthy
images/Image_135.jpg,355,110,538,235,healthy
images/Image_135.jpg,341,610,540,741,healthy
images/Image_135.jpg,253,424,506,592,healthy
images/Image_135.jpg,3,613,243,744,stressed
images/Image_135.jpg,193,1,570,104,stressed
images/Image_135.jpg,210,115,348,407,stressed
images/Image_135.jpg,364,235,624,414,stressed
images/Image_135.jpg,521,422,653,592,stressed
images/Image_135.jpg,555,599,628,745,stressed
images/Image_135.jpg,653,431,750,637,stressed
images/Image_136.jpg,49,606,330,747,stressed
images/Image_136.jpg,1,392,210,601,stressed
images/Image_136.jpg,66,1,296,145,stressed
images/Image_136.jpg,302,1,619,144,stressed
images/Image_136.jpg,674,222,750,429,stressed
images/Image_136.jpg,419,152,668,410,stressed
images/Image_136.jpg,623,504,750,743,stressed
images/Image_136.jpg,1,148,118,387,healthy
images/Image_136.jpg,210,139,410,398,healthy
images/Image_136.jpg,358,415,611,617,healthy
images/Image_136.jpg,521,611,615,742,healthy
images/Image_137.jpg,206,546,395,750,stressed
images/Image_137.jpg,55,558,201,674,stressed
images/Image_137.jpg,1,334,227,544,stressed
images/Image_137.jpg,76,1,310,103,stressed
images/Image_137.jpg,306,3,618,88,stressed
images/Image_137.jpg,670,196,750,381,stressed
images/Image_137.jpg,555,639,750,749,stressed
images/Image_137.jpg,655,455,750,630,stressed
images/Image_137.jpg,516,96,674,307,stressed
images/Image_137.jpg,312,91,521,165,stressed
images/Image_137.jpg,524,299,638,407,stressed
images/Image_137.jpg,1,106,91,328,healthy
images/Image_137.jpg,412,414,627,623,healthy
images/Image_137.jpg,313,173,513,409,healthy
images/Image_137.jpg,216,105,308,258,healthy
images/Image_137.jpg,94,100,172,205,healthy
images/Image_137.jpg,126,681,201,750,healthy
images/Image_138.jpg,1,209,236,356,stressed
images/Image_138.jpg,1,359,316,473,stressed
images/Image_138.jpg,126,480,281,662,stressed
images/Image_138.jpg,622,478,750,683,stressed
images/Image_138.jpg,629,286,749,477,stressed
images/Image_138.jpg,648,1,750,147,stressed
images/Image_138.jpg,511,1,638,202,stressed
images/Image_138.jpg,1,1,107,198,healthy
images/Image_138.jpg,294,544,469,750,healthy
images/Image_138.jpg,231,1,507,137,healthy
images/Image_138.jpg,307,144,507,277,healthy
images/Image_138.jpg,521,205,605,469,healthy
images/Image_138.jpg,389,280,510,420,healthy
images/Image_138.jpg,528,479,626,585,healthy
images/Image_139.jpg,1,531,137,748,stressed
images/Image_139.jpg,1,1,246,123,stressed
images/Image_139.jpg,371,617,519,750,stressed
images/Image_139.jpg,533,615,747,750,stressed
images/Image_139.jpg,491,495,750,621,stressed
images/Image_139.jpg,391,508,480,614,stressed
images/Image_139.jpg,547,292,699,494,stressed
images/Image_139.jpg,460,280,536,410,stressed
images/Image_139.jpg,251,1,411,202,stressed
images/Image_139.jpg,126,204,253,349,stressed
images/Image_139.jpg,1,248,87,521,healthy
images/Image_139.jpg,124,360,244,479,healthy
images/Image_139.jpg,257,282,461,490,healthy
images/Image_139.jpg,612,1,747,263,healthy
images/Image_139.jpg,421,1,596,262,healthy
images/Image_140.jpg,1,116,86,331,healthy
images/Image_140.jpg,160,163,388,322,healthy
images/Image_140.jpg,428,1,739,90,healthy
images/Image_140.jpg,1,373,160,569,stressed
images/Image_140.jpg,1,590,135,744,stressed
images/Image_140.jpg,141,677,399,744,stressed
images/Image_140.jpg,161,582,282,673,stressed
images/Image_140.jpg,493,664,750,746,stressed
images/Image_140.jpg,355,492,524,657,stressed
images/Image_140.jpg,535,530,750,661,stressed
images/Image_140.jpg,678,390,750,512,stressed
images/Image_140.jpg,528,294,685,516,stressed
images/Image_140.jpg,372,353,481,414,stressed
images/Image_140.jpg,491,92,704,292,stressed
images/Image_140.jpg,389,89,497,288,stressed
images/Image_140.jpg,249,1,428,80,stressed
images/Image_140.jpg,101,70,276,154,stressed
images/Image_140.jpg,35,1,174,28,stressed
images/Image_141.jpg,557,578,750,750,stressed
images/Image_141.jpg,362,327,535,510,stressed
images/Image_141.jpg,510,161,683,300,stressed
images/Image_141.jpg,689,258,748,525,stressed
images/Image_141.jpg,544,303,674,579,stressed
images/Image_141.jpg,378,200,498,255,stressed
images/Image_141.jpg,458,1,733,146,stressed
images/Image_141.jpg,1,205,139,623,stressed
images/Image_141.jpg,143,367,281,539,stressed
images/Image_141.jpg,1,1,101,199,healthy
images/Image_141.jpg,111,1,306,204,healthy
images/Image_141.jpg,321,1,463,187,healthy
images/Image_141.jpg,1,630,146,742,healthy
images/Image_141.jpg,161,536,383,747,healthy
images/Image_142.jpg,313,561,449,750,stressed
images/Image_142.jpg,1,1,128,189,stressed
images/Image_142.jpg,1,190,285,347,stressed
images/Image_142.jpg,1,353,139,482,stressed
images/Image_142.jpg,166,511,321,750,stressed
images/Image_142.jpg,360,140,530,305,stressed
images/Image_142.jpg,367,1,473,73,stressed
images/Image_142.jpg,490,1,683,142,stressed
images/Image_142.jpg,691,63,750,307,stressed
images/Image_142.jpg,539,141,671,304,stressed
images/Image_142.jpg,478,310,750,435,stressed
images/Image_142.jpg,554,436,750,511,stressed
images/Image_142.jpg,664,505,750,647,stressed
images/Image_142.jpg,6,491,162,727,healthy
images/Image_142.jpg,173,353,388,502,healthy
images/Image_142.jpg,473,695,588,750,healthy
images/Image_143.jpg,1,371,116,631,healthy
images/Image_143.jpg,204,286,385,472,healthy
images/Image_143.jpg,489,669,602,750,healthy
images/Image_143.jpg,315,522,455,713,stressed
images/Image_143.jpg,55,652,268,750,stressed
images/Image_143.jpg,8,1,153,236,stressed
images/Image_143.jpg,1,246,139,372,stressed
images/Image_143.jpg,160,170,264,273,stressed
images/Image_143.jpg,512,6,750,145,stressed
images/Image_143.jpg,365,69,507,249,stressed
images/Image_143.jpg,518,144,748,260,stressed
images/Image_143.jpg,539,357,736,554,stressed
images/Image_143.jpg,478,271,750,350,stressed
images/Image_143.jpg,715,587,749,698,stressed
images/Image_143.jpg,385,3,469,66,stressed
images/Image_143.jpg,121,462,311,646,stressed
images/Image_143.jpg,143,277,190,358,stressed
images/Image_144.jpg,312,369,452,552,stressed
images/Image_144.jpg,139,472,290,678,stressed
images/Image_144.jpg,422,550,614,748,stressed
